welfare_id,welfare_ori_id,welfare_service_name,welfare_dept_name,welfare_target_detail,welfare_crit,welfare_service_content,welfare_howto,welfare_contact,welfare_phone,welfare_site_name,welfare_site_link,welfare_service_type,welfare_service_purpose,welfare_date,welfare_view,welfare_child,welfare_female,welfare_male,welfare_family,welfare_target,welfare_life
1411,452000000131,과수재배농가 영농자재 지원(포도봉지),농업기술과,○ 농업경영체 등록을 한 포도재배 농업인,,○ 포도재배농가 포도봉지 50% 지원,"○ 방문 신청 
 - 주민센터 : 관할 읍면동 행정복지센터 신청",,,충청남도 아산시,https://gov.kr/portal/rcvfvrSvc/dtlEx/452000000131,현물,,매년 1월 초~ 2월 초,14,2,1,1,"0,2,3,4,7,8,9",3,"2, 3, 4, 5, "
1412,452000000132,배 수출농가 봉지 지원,농업기술과,○ 농업경영체 등록을 하고 수출실적이 있는 배재배 농업인,,○ 수출배농가 수출실적에 따라 수출봉지 50% 지원,"○ 방문 신청 
 - 주민센터 : 관할 읍면동 행정복지센터 신청",,,충청남도 아산시,https://gov.kr/portal/rcvfvrSvc/dtlEx/452000000132,현물,,매년 1월 초~ 2월 초,13,2,1,1,"0,2,3,4,7,8,9",3,"2, 3, 4, 5, "
1413,452000000137,벼 육묘 상자처리제 지원,농업기술과,"○ 아산시에 주소를 두고 농업인(세대주)중 벼 재배농가(0.1ha 이상)로 농어업경영체 육성 및 지원에 관한 법률 제4조에 따라 농업경영정보를 등록한 자
《지원 제외 대상》
   - 밭작물 재배 전환 농지, 타목적사용농지, 하천부지 등
   - 밭벼, 직파 재배농지
   - 실제 지목이 답이라 하더라고 쌀 생산을 하지 않은 농지
   - 농가 경작규모가 5ha 이상시 세대분리, 필지분할 등 편법 신청자",,"○ 지원기준 : 1kg(포)/660㎡
 ※ 농가당 3ha까지 지원","○ 방문 신청 
 - 주민센터 : 관할 읍면동 행정복지센터 신청
 - 농업경영체 등록 확인서 내, 기입된 필지 기준 신청",,,충청남도 아산시,https://gov.kr/portal/rcvfvrSvc/dtlEx/452000000137,현물,,매년 연초 ~ 2월말,22,2,1,1,"0,2,3,4,7,8,9",3,"2, 3, 4, 5, "
1414,452000000139,"밀,보리 (이모작재배) 농자재(유기질비료,복합비료) 비용 지원",농정과,○ 농업경영체등록된 자로서 아산에 영농(밀·보리 이모작) 하는 농업인 또는 농업법인,,"○ 농업경영체등록된 자로서 아산에 영농(밀·보리 이모작) 하는 농업인 또는 농업법인에게 밀 36원/㎡, 보리 53원/㎡ 지원
 - 신청량이 계획보다 많을 경우 지원단가 및 지원한도는 예산 범위 내에서 변동 될 수 있음
 - 최대 3ha까지 지원","○ 방문 신청 
 - 주민센터 : 농지소재지 읍면동 행정복지센터 신청",,,충청남도 아산시,https://gov.kr/portal/rcvfvrSvc/dtlEx/452000000139,현물,,20221003~20221028,19,2,1,1,"0,2,3,4,7,8,9",3,"2, 3, 4, 5, "
1415,452000000141,과수재배농가 농기계 구입 지원,농업기술과,○ 농업경영체 등록을 한 과수재배 농업인,,"○ 과수농가 농기계 구입비 지원
 - 신청기종에 따라 차등 지원","○ 방문 신청 
 - 주민센터 : 관할 읍면동 행정복지센터 신청",,,충청남도 아산시,https://gov.kr/portal/rcvfvrSvc/dtlEx/452000000141,현물,,매년 1월~2월 초까지,19,2,1,1,"0,2,3,4,7,8,9",3,"2, 3, 4, 5, "
1416,452000000143,친환경 벼농가 병충해방제약 지원,농정과,○ 친환경농산물 인증을 받은 농업인,,"○ 친환경인증을 받은 벼 농가에 대해 병충해방제약 구입비 지원
  - 유기농업자재로 공시된 농업자재에 대해서만 지원가능","○ 방문 신청 
 - 주민센터 : 관할 읍면동 행정복지센터(산업개발팀) 신청",,,충청남도 아산시,https://gov.kr/portal/rcvfvrSvc/dtlEx/452000000143,현금,,20220113~20220228,21,2,1,1,"0,2,3,4,7,8,9",3,"2, 3, 4, 5, "
1417,452000000144,친환경농가 규산질비료 지원,농정과,○ 친환경농산물 인증을 받은 농업인,,"○ 친환경인증을 받은 농가에 대해 규산질비료 구입비 지원
  - 유기농업자재로 공시된 농업자재에 대해서만 지원가능","○ 방문 신청 
 - 주민센터 : 관할 읍면동 행정복지센터(산업개발팀) 신청",,,충청남도 아산시,https://gov.kr/portal/rcvfvrSvc/dtlEx/452000000144,현금,,20220113~20220228,34,2,1,1,"0,2,3,4,7,8,9",3,"2, 3, 4, 5, "
1418,452000000146,소형 농기계 구입비 지원,농정과,"○ 농업경영체등록된 자로서 아산에 거주하면서 아산에 영농(벼, 밭)하는 농업인 또는 농업법인",,"○ 농업경영체등록된 자로서 아산에 거주하면서 아산에 영농(벼, 밭)하는 농업인 또는 농업법인에게 농기계 구입비 50% 보조","○ 방문 신청 
 - 주민센터 : 농지소재지 읍면동 행정복지센터 신청",,,충청남도 아산시,https://gov.kr/portal/rcvfvrSvc/dtlEx/452000000146,현금,,20220128~20220221,53,2,1,1,"0,2,3,4,7,8,9",3,"2, 3, 4, 5, "
1419,452000000153,친환경농가(수도작/과수) 유기질비료 지원,농정과,○ 친환경농산물 인증을 받은 수도작 및 과수 농업인,,"○ 친환경인증을 받은 농가에 대해 유기질비료 구입비 지원
  - 유기농업자재로 공시된 농업자재에 대해서만 지원가능
  - 수도작(벼) 및 과수농가에 대해서 지원","○ 방문 신청 
 - 주민센터 : 관할 읍면동 행정복지센터(산업개발팀) 신청",,,충청남도 아산시,https://gov.kr/portal/rcvfvrSvc/dtlEx/452000000153,현금,,20220113~20220228,26,2,1,1,"0,2,3,4,7,8,9",3,"2, 3, 4, 5, "
1420,452000000155,친환경 시설채소 농가 농업자재 지원,농정과,○ 친환경농산물 인증을 받은 농업인,,"○ 친환경인증을 받은 시설채소 농가에 대해 농업자재 구입비 지원
  - 유기농업자재로 공시된 농업자재에 대해서만 지원가능","○ 방문 신청
 - 주민센터 : 관할 읍면동 행정복지센터(산업개발팀) 신청",,,충청남도 아산시,https://gov.kr/portal/rcvfvrSvc/dtlEx/452000000155,현금,,20220113~20220228,41,2,1,1,"0,2,3,4,7,8,9",3,"2, 3, 4, 5, "
1421,452000000156,이삭 도열병 공동방제약 지원,농정과,○ 농업경영체등록된 자로서 아산에 거주하면서 아산에 영농(벼) 하는 농업인,,○ 농업경영체 등록된 자로서 아산에 거주하면서 아산에 영농(벼) 하는 농업인에게 방제약 평균 40원/㎡ 지원,"○ 방문 신청
 - 주민센터 : 농지소재지 읍면동 행정복지센터 신청",,,충청남도 아산시,https://gov.kr/portal/rcvfvrSvc/dtlEx/452000000156,현물,,20220620~20220715,19,2,1,1,"0,2,3,4,7,8,9",3,"2, 3, 4, 5, "
1422,452000000157,독립유공자명예수당,사회복지과,"○ 순국선열, 애국지사, 순국선열· 애국지사 유족",,○ 독립유공자명예수당 대상자에게 매월 10만원 지급,"○ 방문 신청 
 - 주민센터 : 관할 읍면동 행정복지센터 신청",,,충청남도 아산시,https://gov.kr/portal/rcvfvrSvc/dtlEx/452000000157,현금,,,18,2,1,1,"0,2,3,4,5,7,8,9",5,"1, 2, 3, 4, 5, "
1423,452000000159,버섯재배농가 버섯배지 지원,농업기술과,○ 농업경영체 등록을 한 버섯재배 농업인,,○ 농업경영체 등록을 한 버섯재배 농업인에 버섯배지 50% 지원,"○ 방문 신청 
 - 농업기술센터 방문신청",농업기술센터,,충청남도 아산시,https://gov.kr/portal/rcvfvrSvc/dtlEx/452000000159,기타||현금,,20220101~20220131,22,2,1,1,"0,2,3,4,7,8,9",3,"2, 3, 4, 5, "
1424,452000000165,참전유공자 생일축하금 지원,사회복지과,○ 생일이 도래한 참전유공자,,○ 참전유공자 주민등록상 생일달에 생일축하금 5만원 지급,"○ 방문 신청
 - 주민센터 : 관할 읍면동 행정복지센터 신청",,,충청남도 아산시,https://gov.kr/portal/rcvfvrSvc/dtlEx/452000000165,현금,,,14,2,1,1,"0,2,3,4,5,7,8,9",5,"1, 2, 3, 4, 5, "
1425,452000000168,보훈명예수당,사회복지과,"○ 전몰군경, 순직군경, 전상군경·공상군경· 무공수훈자

○ 전몰군경· 순직군경의 유족, 전상군경· 공상군경· 무공수훈자 유족

○ 특수임무유공자",,○ 보훈명예수당 대상자에게 매월 10만원 지급,"○ 방문 신청 
 - 주민센터 : 관할 읍면동 행정복지센터 신청",,,충청남도 아산시,https://gov.kr/portal/rcvfvrSvc/dtlEx/452000000168,현금,,,20,2,1,1,"0,2,3,4,5,7,8,9",5,"1, 2, 3, 4, 5, "
1426,452000000174,고령운전자 운전면허 자진반납 지원,교통행정과,○ 만 70세이상 운전면허 소지자(주민등록상 관내거주자)중 운전면허 자진 반납자,,"○ 만 70세 이상 운전면허 소지자(주민등록상 관내거주자)중 운전면허 자진 반납자에게 지역화폐(10만원상당 아산사랑상품권) 지급
 - 1인당 1회 한정 지급","○ 방문 신청
 - 주민센터 : 가까운 읍면동 행정복지센터 문의 및 방문 신청",,,충청남도 아산시,https://gov.kr/portal/rcvfvrSvc/dtlEx/452000000174,이용권,,,41,1,1,1,"0,1,2,3,4,5,6,7,8,9,10,11","0,1,3,4","5, "
1427,452000000177,고등학교 신입생 교복비 지원,교육청소년과,"○ 관내 고등학교 신입생 :3,467명",,"○ 관내 고등학교 신입생 교복비 지원
    - 지원기간 : 2022.1.1 ~2022.10.31
    - 지원대상 : 관내고등학교(11개교) 신입생 ( 3,467명)
    - 지원금액 : 1인 30만원 내(도 교육청이 정한 금액)
    - 지원방식: 현물
    - 지원방법 : 교육기관에대한 보조금
    - 지원제외 : ① 저소득층 등 다른 법령이나 조례에 따라 지원받고 있는 경우
     ② 그 밖의 방법으로 지원받고 있는 경우
     ③ 우리시 거주하나 타 지역 고등학교에 입학하는 학생(해당학교에서 지원) 
        (아산시 교육경비 보조에 관한 조례 제2조 (보조사업의 범위) –아산시 관내 고등학교)
    - 신청자격 : 학생의 부모, 보호자, 본인
   -  신청방법 :  학교장에게 신청","○ 방문신청
 -  기타 : 해당 학교장에게 신청(신청서 제출)",해당 학교 ,,충청남도 아산시,https://gov.kr/portal/rcvfvrSvc/dtlEx/452000000177,현물,,-집중기간 신청 및 상시신청,19,2,1,1,"0,2,3,4,7,8,9",0,"2, "
1428,453000000160,맞춤형 소형농기계 지원,농정과,○ 서산시에 주소를 두고 농업경영체 등록이 된 농가,,○ 동력살분무기 구입비 50% 지원,"○ 방문 신청
 - 주민센터 : 거주지 관할 읍면동 주민센터에 방문 신청",,,충청남도 서산시,https://gov.kr/portal/rcvfvrSvc/dtlEx/453000000160,현금,,20220120~20220210,105,2,1,1,"0,2,3,4,7,8,9",3,"2, 3, 4, 5, "
1429,453000000162,양돈농가 액상정액 구입비 지원,축산과,○ 양돈 사육농가(서산뜨레한돈 참여농가 제외/모돈 200두 미만 농장 우선지원),,○ 고능력 인공수정용 돼지액상정액 구입비 지원,"○ 방문 신청
 - 주민센터 : 관할 주민센터 방문신청",,,충청남도 서산시,https://gov.kr/portal/rcvfvrSvc/dtlEx/453000000162,현금,,20210101~20210331,18,2,1,1,"0,2,3,4,7,8,9",3,"2, 3, 4, 5, "
1430,453000000163,소 스테인리스 사료급이기 지원,축산과,○ 한우·젖소 사육농가,,○ 스테인리스 사료급이기 설치·구입비 지원,"○ 방문 신청
 - 주민센터 : 관할 주민센터 방문신청",,,충청남도 서산시,https://gov.kr/portal/rcvfvrSvc/dtlEx/453000000163,현금,,20210101~20210331,19,2,1,1,"0,2,3,4,7,8,9",3,"2, 3, 4, 5, "
1431,453000000168,여성장애인 출산지원금 및 양육비 지원,경로장애인과,○ 출생일 기준 6개월 전부터 신청일 현재까지 계속하여 관내에 주민등록 두고 거주하는 여성장애인,,"○ 출생일 기준 6개월 전부터 신청일 현재까지 계속하여 관내에 주민등록 두고 거주하는 여성장애인에게 출산지원금과 양육비 지원

○ 출산지원금(신생아 1명당)
 - 심한 장애 : 1,000,000원
 - 심하지 않은 장애 : 700,000원
※ 쌍생아 이상인 떄에는 신생아 1인당 50/100만원을 더하여 지급

○양육비(신생아 1명당) : 월 10만원씩 2년간 지급","○ 방문 신청 
 - 주민센터 : 주민등록지 읍면동행정복지센터 방문",,,충청남도 서산시,https://gov.kr/portal/rcvfvrSvc/dtlEx/453000000168,현금,,,17,1,1,0,"0,1,2,3,4,7,8,9",5,"2, 3, 4, "
1432,453000000169,장애인연금 급여 지급(자체),경로장애인과,○ 장애인 연금을 받고 있는 중증 장애인 중 기초생활수급자 및 차상위 장애인,,"○ 장애인 연금을 받고 있는 중증 장애인 중 기초생활수급자 및 차상위 장애인에게 1인당 월 20,000원의 장애인연금 지급","○ 방문 신청 
 - 주민센터 : 주민등록지 읍면동행정복지센터 방문",,,충청남도 서산시,https://gov.kr/portal/rcvfvrSvc/dtlEx/453000000169,현물,,,18,2,1,1,"0,2,3,4,6,7,8,9",5,"1, 2, 3, 4, 5, "
1433,453000000170,장수노인 지원,경로장애인과,"○ 장수수당 : 주민등록상 출생년도가 1930년 이전이고, 관내 1년 이상 주민등록을 두고 있는 노인(전입자는 전입일이 속하는 달의 다음 달부터 지급)

○ 100세 이상 노인 위문 : 관내 100세 이상 장수 어르신",,"○ 장수수당 : 주민등록상 출생년도가 1930년 이전이고, 관내 1년 이상 주민등록을 두고 있는 노인(전입자는 전입일이 속하는 달의 다음 달부터 지급)에게 분기당 15만원(월 5만원) 지급

○ 100세 이상 노인 위문 : 새해 첫날 관내 100세 이상 장수 어르신을 방문하여 무병장수를 기원하는 새해인사를 드림으로써 웃어른을  공경하는 경로효친사상 실천·계승","<장수수당>
○ 방문 신청  : 주민등록지 읍면동 행정복지센터 방문

<100세 이상 노인 위문>
○ 방문 신청 : 주민등록지 읍면동 행정복지센터 명단 제출",,,충청남도 서산시,https://gov.kr/portal/rcvfvrSvc/dtlEx/453000000170,현금||현물,,,19,1,1,1,"0,1,2,3,4,5,6,7,8,9,10,11","0,1,3,4","5, "
1434,453000000171,거동불편노인 성인용보행기 지원,경로장애인과,"○ 1순위 : 관내 1년 이상 거주 중인 만 65세 이상 의료급여 수급권자 및 차상위계층 노인으로 다음에 해당하는 자
 - 장기요양등급 등급외A, B 판정자
 - 보행성 장애로 장애등급 판정을 받았거나, 보행이 불편하다는 의사의 소견서를 제출한 자  

○ 2순위 : 장애등급 판정 받았거나, 의사소견서 상 보행 불편하다고 인정된 자",,○ 서산시 관내 거주 거동불편 어르신에게 성인용 보행기 지원,"○ 방문 신청 
 - 주민센터 : 주민등록지 읍면동행정복지센터 방문",,,충청남도 서산시,https://gov.kr/portal/rcvfvrSvc/dtlEx/453000000171,현물,,분기별 읍면동을 통한 홍보를 통해 신청 접수,18,1,1,1,"0,1,2,3,4,5,6,7,8,9,10,11","0,1,3,4","5, "
1435,453000000172,신혼부부 주택 전세자금 대출이자 지원,주택과,○ 부부 중 1명이 만18세 이상~만 39세 이하인 기준중위소득 180%이하 가구,,"○ 지원대상 : 부부합산 연소득 기준중위소득 180% 이하 가구

○ 지원내용 : 전세 주택 대출 이자 지원(최대 100만원)

○ 지원기간 : 연 1회(최대 2년)

○ 지급방법 : 개인별 계좌입금","○ 방문 신청
 - 주민센터 : 거주지 관할 읍면동 주민센터에 방문 신청",,,충청남도 서산시,https://gov.kr/portal/rcvfvrSvc/dtlEx/453000000172,현금(융자),,모집공고에 의거 신청,74,1,1,1,"0,1,5,6,10,11","0,1,3,4","2, 3, 4, "
1436,453000000173,임산부·영유아 건강관리 지원,건강증진과,"○ 산전검사 : 주민등록상 서산시 거주 임신부 및 예비부모

○ 태아기형아 검사, 엽산제 및 철분제 지원 : 주민등록상 서산시 거주 임신부

○ 인공임신중절예방기구 및 약품 : 주민등록상 서산시 거주자",,"○ 산전검사

○ 태아기형아 검사, 엽산제 및 철분제 지원

○ 인공임신중절예방기구 및 약품","○ 방문 신청 
 - 보건소 : 거주지 관할 보건소 방문",,,충청남도 서산시,https://gov.kr/portal/rcvfvrSvc/dtlEx/453000000173,현물,,,21,1,1,0,"0,1,2,3,4,7,8,9",5,"2, 3, 4, "
1437,453000000175,서산시 둘째이후 영유아 양육비 지원,기획예산담당관,○ 둘째 이후 자녀에 대하여 출생일을 기준으로 만3세 이하인 자녀이며 시 관내에 주민등록을 두고 실제로 거주하고 있는 출산 가정,,"○ 지원대상
 - 관내 주민등록상 신생아를 출생신고한 가정
 - 둘째 이후 자녀이면서 출산일을 기준으로 관내에 주민등록을 두고 실제로 거주하고 있는 출산 가정

○ 지원내용 : 만 3세(36개월)까지 매월 10만원 지원","○ 방문 신청 
 - 주민센터 : 출생자 주소지 행정복지센터 방문 신청

○ 온라인 신청 
 - 정부24 : www.gov.kr(출생신고 후 90일 이내 신청)",,,충청남도 서산시,https://gov.kr/portal/rcvfvrSvc/dtlEx/453000000175,현금,,,27,1,1,0,"1,4",5,"2, 3, 4, "
1438,453000000176,서산6쪽마늘 생산장려금 지원,농정과,○ 지역농협 및 마늘법인과 계약재배를 체결하고 수매에 참여한 농가,,"○ 사업대상 : 지역농협 및 서산ㆍ태안6쪽마늘조합공동사업법인과 서산6쪽마늘 계약재배 및 수매 참여 농가에게 장려금 지원
○ 지원기준 : 4.5cm 이상 서산6쪽마늘 수매(kg당 2,000원 지원)","○ 방문 신청
 - 농지소재지 지역 농협",서산시 소재의 지역농협,,충청남도 서산시,https://gov.kr/portal/rcvfvrSvc/dtlEx/453000000176,현금,,3월 중,21,2,1,1,"0,2,3,4,7,8,9",3,"2, 3, 4, 5, "
